,ProductName,Username,Reviews,Ratings
663,Neutrogena Rapid Wrinkle Repair Retinol Pro+ Eye Cream 14g,Jmc832,[This review was collected as part of a promotion.] I liked the texture and that it was fragrance free. Helped with dark circles underneath my eyes,3 out of 5 stars.
664,Neutrogena Rapid Wrinkle Repair Retinol Pro+ Eye Cream 14g,Blie456,"[This review was collected as part of a promotion.] Product is ok, if using the night cream I don’t think it is necessary. Feels good on skin, is very thick.",3 out of 5 stars.
665,Neutrogena Rapid Wrinkle Repair Retinol Pro+ Eye Cream 14g,Lcapl2,[This review was collected as part of a promotion.] The eye cream felt rich and was non irritating. I liked that it had no scent. Would've preferred a pump bottle. I didn't notice much improvement with dark circles but perhaps my under eye skin is quite thin. The product felt moisturising and luxurious.,3 out of 5 stars.
666,Neutrogena Rapid Wrinkle Repair Retinol Pro+ Eye Cream 14g,Pippa081,[This review was collected as part of a promotion.] I didn’t see a massive difference however found it hydrating,3 out of 5 stars.
667,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Curly 51,Always used this product and would never use anything different.,5 out of 5 stars.
668,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Stacey1,"I was recommended this cleanser by a dermatologist a long time ago and now make sure I always have one in the cupboard for times when my skin gets reactive or my barrier is stripped. I have tried much more expensive gentle cleansers and this one is just as good. I go through patches where my skin get irritated by everything and allergic, and this is what I then use. For a long time any cleanser I used would cause me to break out and this is the only one that didn't. It doesn't leave your skin feeling dry, but also doesn't give you a really clean feeling. If you are wearing makeup or sunscreen you would definitely need to remove it first or at least double cleanse because I don't feel like this does as good a cleanse as other cleansers. If your barrier is stripped it can sometimes feel a little burny but that's because of my skin not the cleanser. Would really recommend this if you have sensitive, irritable skin.",5 out of 5 stars.
669,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,autie,I just started using this and it’s great so far! It’s definitely gentle and leaves my skin feeling nice and doesn’t dry it out. I have very sensitive skin so I would definitely recommend this product!,5 out of 5 stars.
670,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Lucila9,My favourite supermarket cleanser. Affordable and hydrating. Can you ask for anything else? Do yourself a favour and try it. Thank me later!,5 out of 5 stars.
671,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Laira,Great Works well highly recommend,5 out of 5 stars.
672,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,La77,"I absolutely love this cleanser, its from trusted brand Neutrogena recommended by Dermatologists, is fragrance free, soap free & the only negative is, why isn't it made in a larger bottle! You cant go wrong with this cleanser even if you have a compromised slain barrier.",5 out of 5 stars.
673,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,KrisK,"Great product to use to wash your face in the shower before you goto bed as it leaves you feeling moisturised, just leave it on for a couple of minutes before gently washing off... seriously try it you won't be sorry.",5 out of 5 stars.
674,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Sarallee,Lovely lotion to use as an eye make-up remover as well as general face cleanser; and it's moisturising too!,5 out of 5 stars.
675,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Bella85,Great gentle formula for skin.,5 out of 5 stars.
676,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Kerry22,Always feels fresh when used. Very mild on skin. Never a reaction. Using over 4 years. Love it!,5 out of 5 stars.
677,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,CN05,This cleanser is perfect for my whole family and especially my pre-teen daughter. It supports great skin care without added fragrance or exfoliation beads that are so bad for the environment. I would recommend this product.,5 out of 5 stars.
678,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,cx2018,"Very gentle and non-foaming cleanser, great for your morning skincare routine",5 out of 5 stars.
679,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Irish17,This is very gentle on your skin especially if you have sensitive skin.,5 out of 5 stars.
680,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,sb47,this cleanser is incredible. it doesn’t strip my skin and leave it feeling tight like other cleansers and for such a great price!! i love it so much!!,5 out of 5 stars.
681,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,ChantiiNath7,[This review was collected as part of a promotion.] Neutrogena Cleanser Extra Gentle provided a gentle formula that is able to cleanse my sensitive skin without any irritation. It leaves my skin feeling supple and clean after one use and I didn't need to double cleanse after removing makeup.  Would definitely make this a staple in my skincare regime.,5 out of 5 stars.
682,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Melissa7,"[This review was collected as part of a promotion.] I loved this product. It's gentle on my face, and while it doesn't really foam too much it's just as good as any foaming cleanser",5 out of 5 stars.
683,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,MelO6,"[This review was collected as part of a promotion.] Having sensitive skin I was hesitant to try a new type of cleanser as they can often be harsh on my skin. I was however pleasantly surprised with how the Neutrogena cleanser left my skin feeling. It left my skin feeling clean, but not dry. Thank you for choosing me to test your product.",5 out of 5 stars.
684,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Deedzie3,[This review was collected as part of a promotion.] This is a great cleanser. Extra gently on my very sensitive skin. I will be stocking up on this from now on,5 out of 5 stars.
685,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Kelbel5,[This review was collected as part of a promotion.] So gentle !!!! I am so sensitive that I go bright red with most cleansers. Not with this and left my skin so soft and dewy,5 out of 5 stars.
686,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Tibbish3,"[This review was collected as part of a promotion.] The best thing about the cleanser was that it left skin feeling clean but also moisturised. It was gentle in my skin, very effective at removing makeup. It was great when in a hurry because my skin didn't feel tight and in need for cream.",5 out of 5 stars.
687,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,LucyM3,"[This review was collected as part of a promotion.] The name speaks for itself. It is so gentle on my skin, it's a beautiful neutral scent  my skin thrived after using it.",5 out of 5 stars.
688,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,JemmaA1,"[This review was collected as part of a promotion.] This cleanser is absolutely fantastic! I have quite sensitive skin, therefore when I use most cleansers they often leave my face feeling dry, tight and irritated. However, I experienced the complete opposite with this product as it left my face feeling clean and moisturised. There are no harsh fragrances in this product either, which I absolutely love. I would definitely recommend this product to my friends and family, and I will be definitely incorporating it into my daily skin routine!",5 out of 5 stars.
689,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,MinaEss6,[This review was collected as part of a promotion.] Wonderful cleanser. Makes skin feel soft and clean without drying it out. Will definitely purchase again!,5 out of 5 stars.
690,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Helain1,"[This review was collected as part of a promotion.] I think this is a great product for people who have sensitive skin as it’s not too harsh, heavy or irritating.",5 out of 5 stars.
691,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Dannyella3,"[This review was collected as part of a promotion.] LOVE.THIS.PRODUCT!! I have dry skin, and cleansing generally dries it out just that little bit more, not anymore! The Neutrogena extra gentle cleanser not only left my face feeling clean and fresh but also surprisingly moisturised. This is by far the best cleanser I’ve used (and I’ve tried a few) and will be definitely be replacing my current cleanser.",5 out of 5 stars.
692,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,cheerio4,"[This review was collected as part of a promotion.] It had a neutral scent, which I prefer, so I liked that. It was also very gentle and soft, as advertised in the name, which I also liked. I think it is a very nice universal cleanser, and I would definitely purchase it again.",5 out of 5 stars.
693,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Pinky6,[This review was collected as part of a promotion.] Neutrogena Extra Gentle Cleanser is one of those fantastic products that I have tried and loved immensely.I used to have milia problem which got aggravated after face washes and soaps. But when I started trying this miraculous product my milia is slowly disappearing as this product has hydration capability in contrast to the other products I have been using previously. Highly recommend this product if someone has dry skin or milia problem.I have included this product in my beauty regime. Love it.,5 out of 5 stars.
694,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Stephye8,"[This review was collected as part of a promotion.] I love using cream cleanser in my morning routine as it is not overly drying for my skin. Neutrogena Extra Gentle Cleanser is not a cream cleanser but it does have a gel-cream consistency which is fine to me. It is fragrance free and smells like glycerin (then again, it's one of the ingredients in the cleanser). It cleanses my skin without leaving it dry nor leaves any moisturizing residue that some cream cleanser may leave. As for night routine, i'll usually double cleanse, starting with an oil makeup remover to remove my makeup/ sunscreen followed by this cleanser and it still cleans my skin nicely with no noticeable makeup residue. Overall, this is a pretty cool product for sensitive/ dry skin and i am in love with it.",5 out of 5 stars.
695,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Eiisha3,"[This review was collected as part of a promotion.] This is one of the only cleansers that does not irritate my skin, it's wonderfully moisturizing and does not break me out. I use this as a second cleanse in the evening after my makeup removing cleanser or as my morning cleanser. Works a treat. Love the pump bottle. I think it's a great alternative to other gentle cleanser.",5 out of 5 stars.
696,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Renee8,[This review was collected as part of a promotion.] Love this! I have very sensitive skin and I react with chemical burn like symptoms to a lot of products but this Extra Gentle Cleanser worked wonderfully without causing any issues at all. It cleansed my skin nicely (including removing my foundation) and left my skin feeling moisturised but not oily. Will definitely buy again!,5 out of 5 stars.
697,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,PetiteLife5,"[This review was collected as part of a promotion.] I love this product, it’s the first cleanser I have used that makesMy skin feel soft afterwards",5 out of 5 stars.
698,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,BeckyG10,"[This review was collected as part of a promotion.] I love he texture of this wash. It thoroughly cleansed my face, without irritating my skin.  Great size bottle. I would buy this product.",5 out of 5 stars.
699,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,kristeta10,[This review was collected as part of a promotion.] it is very good for very dry skin as it leaves skin moisturized and hydrated. it will be very effective especially on winter season where dryness is a common problem,5 out of 5 stars.
700,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Erinn6,[This review was collected as part of a promotion.] I have sensitive skin and this has been so gentle on my skin its great,5 out of 5 stars.
701,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Asash4,"[This review was collected as part of a promotion.] I highly recommend this cleanser, especially if you have sensitive skin. It's fragrance free and non-irritating. It leaves your skin feeling clean, smooth and soft and it is so easy to use daily, in a pump form. A perfect accompaniment to the Night Calming Cleansing wipes.",5 out of 5 stars.
702,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,cherny8,"[This review was collected as part of a promotion.] Very gentle on the skin, not harshEasy to use with the pump bottle",5 out of 5 stars.
703,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Taylor5,"[This review was collected as part of a promotion.] Very gentle on your skin, doesn’t leave your skin feeling dried out",5 out of 5 stars.
704,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Greengrocer1,[This review was collected as part of a promotion.] Neutrogena Extra Gentle Cleanser is everything it promises to be. Super gentle and moisturising while thoroughly cleansing skin. I would recommend this product.,5 out of 5 stars.
705,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,JS80208,"[This review was collected as part of a promotion.] This cleanser was amazing. My skin feels so soft since using this cleanser, will definitely buy again.",5 out of 5 stars.
706,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,NCheS7,[This review was collected as part of a promotion.] I just bought a Gentle Cleanser. However I and my husband really enjoy using Neutrogena than the other brand that we bought. It so soft to skin. I feel fresh after cleaning my face after one day outside of the house.,5 out of 5 stars.
707,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Sarab2,"[This review was collected as part of a promotion.] Very gentle on skin, smells nice and nice simple packaging",5 out of 5 stars.
708,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,lexle310,[This review was collected as part of a promotion.] Great creamy cleanser. Leaves my skin feeling supple and soft to touch,5 out of 5 stars.
709,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Haylee5,[This review was collected as part of a promotion.] I think they are amazing I have sensitive skin and find these very gentle on my face,5 out of 5 stars.
710,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Chels3,"[This review was collected as part of a promotion.] Easy to use, very gentle on skin, definitely recommended",5 out of 5 stars.
711,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Anzou4,[This review was collected as part of a promotion.] Neutrogena Extra Gentle Cleanser has such a smooth texture to it plus it cleans your face without leaving it oily. After the wash my face felt so smooth. I have used Neutrogena cream before but never the cleanser so will definitely buy it. Also kinds of leave a moisturising texture to my face which I love.,5 out of 5 stars.
712,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,SarahJane7,[This review was collected as part of a promotion.] Neutrogena gentle cleanser is gentle on my very sensitive skin. It doesn’t leave redness or irritation. The makeup remover wipes are so soft and leave your skin feeling clean and fresh,5 out of 5 stars.
713,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Jessica2,"[This review was collected as part of a promotion.] I found this product really gentle on the skin, I have sensitive skin and had no reaction to it all. After using it my face felt fresh, clean and hydrated. I really liked this product and will be putting it into my skin routine.",5 out of 5 stars.
714,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,KarenVG,"It’s my regular moisturiser. Gentle on my sensitive skin, without any heavy fragrance, and a handy pump bottle.",5 out of 5 stars.
715,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,lazza,i been using this for a while i have very sensitive skin it gently and very hydrating to skin.it doesn't irritate my skin its very cheap and compared to expensive cleansers on the market.i would recommend this to anyone on a budget and with sensitive skin.,5 out of 5 stars.
716,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Eileen1610,This Neutrogena Cleanser is very good  on my sensitive skin !!!  Sooo give it a go.,5 out of 5 stars.
717,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Meejay22,"I have used this cleanser for the last 10 years. When my local stores stopped carrying it, I tried dozens if highly rated face washes. They all felt like they left a residue on my face. This is sooo gentle and smooth, like washing your face with milk. I stock up when I find it.",5 out of 5 stars.
718,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Indy,"Although different, I much prefer the new formula which is definitely a gentle cleanser. It leaves my skin soft with no residue and doesn't dry my skin out. The old formula was lacking beneficial ingredients and was way too drying.",5 out of 5 stars.
719,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Harros,[This review was collected as part of a promotion.] I found this cleanser very gentle but cleaned my face with no reaction. A great cleanser for sensitive skin,5 out of 5 stars.
720,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,F77_99928,[This review was collected as part of a promotion.] I really like this cleanser and am considering a permanent change to this product. It is gentle and doesn't dry out my already dry skin.,5 out of 5 stars.
721,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Shelly_48418,"[This review was collected as part of a promotion.] I loved this product. The Neutrogena extra gentle cleanser is exactly what it says. It cleansers and is extra gentle. I used this in the shower, its texture is smooth and left my face feeling smooth and refreshed.",5 out of 5 stars.
722,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Anonymous,"This is an exceptionally good, gentle cleanser. A top choice on the a Cosmetic Cop's review site - a best of the best top rated choice. Love the product and am hoping you bring it back. A loyal fan.",5 out of 5 stars.
723,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,$ensitivelady15,"Please don't discontinue this product. I have used this product for over 10 years and am allergic to most others. It leaves my skin feeling calm and moist, but not greasy.",5 out of 5 stars.
724,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Carmen,My skin loved this product...I have very sensitive skin and this product left my skin feeling clean and comfortable. I hope it is not discontinued.,5 out of 5 stars.
725,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,KathyL,"I was so disappointed to find out this product has been discontinued. I have used this for many years and it is the only product that does not cause redness, dryness and wrinkling of the eyelid as a makeup remover.",5 out of 5 stars.
726,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Lynn68,"I have used this for years and love it. Had I known you were going to discontinue it, I would have stocked up. Please reconsider your decision.",5 out of 5 stars.
727,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Mindy,My dermatologist recommended this to me years ago as I am allergic to most products. I know the sensitive skin population is not large but we are fiercely loyal to products that work!! Please keep our small group in mind. No other product works likes yours!!! Your replacement burns my skin. I beg this company to reconsider. Even if we can only buy online from you if it costs to much to stock nationwide would be great!!,5 out of 5 stars.
728,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Symphony,"I was shocked to hear that it has been discontinued. After a facial treatment that left my skin inflamed and agonizing to the touch, I found this cleanser to be the only cleaner I could use. That was about 10 years ago and I have continued its use to this day. Please, please do not discontinue this product.",5 out of 5 stars.
729,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Carla51,This is the best cleanser I have found -- non-irritating and fragrance free. I have tried others and always go back to the Extra Gentle Cleanser. Please listen to your customers and bring this product back.,5 out of 5 stars.
730,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Lone Star GiGi,I would ask why cosmetic companies like Neutrogena discontinue products such as this one. Extra Gentle Cleanser is the best facial cleanser I've ever used and agrees with my skin type. It implies that it is very special by its name. It's for those of us with EXTRA SENSITIVE SKIN!!!PLEASE BRING IT BACK!!! I NEED IT!!!,5 out of 5 stars.
731,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,chicago70,please bring it back!!! i agree with eveyone else. but i would like to add this is the only one i can use. i am allergic to fragrance and have sensitive skin. please i beg you bring it back!!,5 out of 5 stars.
732,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,missdelicate,"Please don't discontinue this product! I have been using it for years. About a year ago I had trouble finding it and tried many other sensitive skin products with no success. Any product that foams is too drying for my skin, and scented products cause redness. Please, please, please keep making it!",5 out of 5 stars.
733,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,GALG,"Product is excellent. PLEASE, DO NOT DISCONTINUE! Other cleansers do not compare. Removes makeup and eye makeup without irritation.",5 out of 5 stars.
734,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Gentleskin,The extra gentle products are the only Neutrogena areonly Neutrogena y products that fly off the drug store shelves.This is a fantastic face wash'I've tried the organic products and the ulta .gentle/They sting my face and no one else is buying them either.,5 out of 5 stars.
735,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Stinkernoodle's Grandma,My dermatologist recommended this more than 10 years ago. It works great. I tried using the Ultra Gentle Cleanser thinking it would be better but it was harsher. I immediately went back to Extra Gentle formula until recently when I haven't been able to find it. I've had to purchase a competitor's product which works but I don't like it as well because it is dispensed as a foam rather than a creamy lotion.I like and use many Neutrogena products. I hope Extra Gentle Cleanser isn't being discontinued.I rated the value as good rather than excellent because I do think it's a bit expensive but it is cheaper than the Ultra Gentle Cleanser.,5 out of 5 stars.
736,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Happy User,"This cleanser is the best for dry skin. I have never had a breakout since using this. I have been using this for only a year--just discovered it and now you take it away. I beg you to bring this product back. Please, please, please bring it back.",5 out of 5 stars.
737,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Extragentlelover,I am so disappointed that Neutrogena would discontinue this face wash. I have been a loyal user for many years and this is the only product that works with my skin type. Please bring this back Neutrogena!! I'm ordering any bottles of remaining stock I can find and its becoming harder and harder to locate!!,5 out of 5 stars.
738,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Shermey,"I have used this product for more than I can count. It is just what works perfectly for me. Please bring it back!Fragrance free, not messy. I love it.",5 out of 5 stars.
739,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,60andPrettyProud,"I'm so disappointed to read that this product has been discontinued.In reading the rave reviews about ""Extra Gentle Cleanser"", I'm surprised that you would pull such a popular product. Along with other discontented customers, I strongly urge you to reconsider putting this product back on the market.I have healthy looking skin for a 60 year old and attribute much of my youthful look to having used this product for many years. I certainly hope you'll consider my request.Thank you for taking time to read this.Disappointed in Corbett, OR",5 out of 5 stars.
740,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,pews,I have very sensitive skin and used Glycare for years until it was discontinued. Your product is the best and closest thing I've found and used it for the past few years. I am NOT happy that I can no longer purchase it. What is something comparable? I am desperate!!!,5 out of 5 stars.
741,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,tobs2,"I've been using this product for more years than I can remember. I haven't been able to find it in the outlets where I used to buy it for years, and so was ordering it online. I have tried others, looking for a substitute, but none came close. Now it's looking like I may never get to use it again. This makes me very sad. If it's true you've discontinued Extra Gentle Cleanser, please reconsider.",5 out of 5 stars.
742,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Kemme,"I'm glad to see that I'm not the only one who wants you to bring this product back. I like it because I can tissue it off instead of using a wet cloth. Your new product does not work as well.Remember, if it is not broken, don't fix it. It looks like your users prefer this over your new product. I know I do. If I can't find it, I will be switching to another brand, not another Neutrogena product.",5 out of 5 stars.
743,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,abbycats,This is the only facial cleanser that I can really use. I have tried the Ultra Moisturizing wash but it just does not agree with my skin like this does.,5 out of 5 stars.
744,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,IrisLee,"I have used this product for many years. Over the years I tried different products and this one is the best. It is very gentle to the skin, but also does a good job removing oil and other unwanted impurity from the face. However, I am dismayed to discover that this product has disappeared from the store shelves. I tried the Naturals Purifying Cream Cleanser but am bothered by the tingling sensation around my eye areas.Once I find a good facial skin care product, I usually stick to it. This practice has done wonders to help my skin stay young. However, this is not the first time that a product I love has gone away and being replaced by a new and less satisfactory product. I would really hope that a product like this extra gentle cleaner that is used several times daily would be brought back!",5 out of 5 stars.
745,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Anonymous,"Usually cleansers are harsh on my skin, and sometimes even sensitive cleansers don't work out well for me. But this I recommend, it's soft it's gentle and it does it's job well. I use it twice a day and at the end of the day I use this after taking off my makeup and it my skin just feels soft and clean. Not striped and dry. I love it",5 out of 5 stars.
746,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Sensitive57,"I have been using this cleanser for a few years now, and I absolutely love it. Although I have an oily complexion, my skin is very sensitive. I had been having trouble finding it in the stores but recently cannot find it anywhere. Has it been discontinued?",5 out of 5 stars.
747,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,happy skin,"I have never used a cream cleanser. I always used a foaming face wash, but my skin had been breaking out terribly. My skin is not oily and breaks out if it gets too dry so I decided to try the Extra Gentle Cleanser creamy formula and have not had one break out in 6 months. I absolutely love it and my skin feels so soft. I would definitely recommend this to anyone who has dry, sensitive skin.",5 out of 5 stars.
748,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Sher,"Let me start by saying that I am generally a cosmetic/beauty product snob. Unless I am in a pinch, I do not use drugstore brands. That being said, this is the absolute best cleanser I have ever used for my fair, sensitive skin that is prone to dryness. I have used so many other specialty and high end brands and none of them have been as good. This has never left my skin irritated. It always feels soft and moisturized and never tight. I have used enough beauty products in my life to know that the tight feeling that people equate to cleanliness is not necessary. When I use this cleaner my skin looks youthful and free from fine lines. My only concern is my inability to find this anymore. None of my local drugstores or grocery stores ever have it. They only ever have the Ultra Gentle Cleanser which is not at all what I want. If I am out of town and I see it, I will literally buy every single one the store has. I hope that this does not get discontinued as it takes me years to find products that I am loyal to. This is a must for anyone with sensitive skin who normally won't give drugstore brands a chance.",5 out of 5 stars.
749,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,vancity,"I switched to this cleanser when I realized my old ""organic gentle acne cleanser"" had menthol and added fragrances in it. Menthol is an irritant but is added to products so you get that fresh tingly feeling, which is more likely due to subtle inflammation than being ""fresh and clean"". I also decided that I didn't want anything in my cleanser that had ""added benefits"". This might sound contradictory but I just wanted a cleanser that cleaned in the most gentle effective way possible; I get the benefits of vitamins and anti-oxidants from my toner and moisturizers that don't get washed down the drain.It was an interesting switch at the start, as my face didn't have that usual tingle/tight feeling BUT it was still SO clean and fresh! My skin is definitely feeling healthier, and looks great. This cleanser will be a keeper!",5 out of 5 stars.
750,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,azzaliza,"i've been using this product so many years and i really relly really really love it. but unfortunely, this product was discontinue in my country. i want it back please!!! help me how to get it back?????",5 out of 5 stars.
751,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Johnny368,"I've been using it for about a week and this product is amazing. Every product I've ever tried NEVER worked, all the other products dry out my face but not this. The first time I used it my face felt sooo clean and smooth. Defiantly the best cleanser I used for my sensitive skin. I recommend this product if you have sensitive dry skin. You should buy it!!!!",5 out of 5 stars.
752,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Pinkie123,"My skin, as I'm only a teenager, is not perfect. It is always difficult to maintain clear skin with such sensitive skin aswell. This cleanser always leaves my skin clean but not squeaky clean and moisturized. Within the next few days my skin always clears up! Please Neutrogena don't discontinue this product! Everyone would be heartbroken.",5 out of 5 stars.
753,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Stcfm14,"I use this product daily to wash my face. Other cleansers leave my sensitive, fair skin dry and itchy. Living in a dry climate doesn't help, I have tried many different products and many much more expensive products, but this is the best. My only complaint is that I often have to go to more than one store to find one with it in stock. I have recommended to many people over the years.",5 out of 5 stars.
754,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,chardin,I am 79 with tissue paper thin skin that can get very dry and cracks especially in the winter. I wash my hands with this extra gentle cleanser many times a day and have stopped getting the little cracks in the skin above my fingernails. I add my wishes to those who beg you not to discontinue this item -- there is nothing else like it. I depend on it.,5 out of 5 stars.
755,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,kcool373,"I have slighty oily skin, but often cleansers for ""oily"" skin just make my skin dry and tight. This cleanser is amazing. My skin come out soft without a bit of grease. The only negative about it is that it's not fabulous for taking off makeup. However it's still my favorite and I've tried about 10 different cleansers for sensitive skin.",5 out of 5 stars.
756,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Momma25,"I use this with retin-a at night, my skin is extremely soft:)",5 out of 5 stars.
757,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Ocean1185,The smell is light and so is the effect it has on my skin. It moisturizes just enough and is perfect for wintertime use. It keeps getting harder and harder to find in stores. Please don't get rid of it. It is part of my winter skin regimen!,5 out of 5 stars.
758,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Anonymous,Lovelovelove this face wash!! Best cleanser I've ever used. Leaves my skin refreshed and looking great. Have used this for over 10 years and definitely wouldn't want to have to look else where for a cleanser! Keep on shelves!!,5 out of 5 stars.
759,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Gentleskin,"I have an extremely sensitive skin and this product have saved my skin. It is so inexpensive and keeps my skin young and wrinkle free. I am close to 50 and people constantly tell me I look in my 30's. In addition to avoiding the sun, this is the only product I use to keep my skin clean and hydrated. I hope Neutrogena never stops manufacturing it.",5 out of 5 stars.
760,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Astronaut Libby,"This product feels great on my skin, and makes my face feel soft and refreshed all day. This product is very gentle and doesn't burn or sting my eyes.My morning routine: splash water on my face, apply this & rinse off with water. While my face is still wet, I use the Neutrogena Deep Clean Gentle Scrub to exfoliate then I dry my face. I then use a face moisturizer (finishing a bottle that is currently open; then switching to a Neutrogena product). I wait 5 mins then apply Neutrogena's Ultra-Sheer Dry Touch SPF 45 Sunscreen, then let that absorb for 10-20 mins before applying makeup. Leaves my face super soft throughout the day, and greatly reduces the appearance of oil on my face (I have a very oily T-zone). Love that it reduces it! If your face is a bit shiny after the sunscreen, just dab on a bit of power :)Night routine: quickly remove makeup with a remover (just get what you can off), use this cleanser (removes the last of my lingering makeup, both eyes and face) + scrub, apply moisturizer, and go to bed!",5 out of 5 stars.
761,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,JanS,I love this cleanser. I have sensitive skin and it removes makeup and doesn't cause any reactions. I agree with the previous review that it has been hard to find lately. Please keep it in production. Thanks.,5 out of 5 stars.
